Wavelength,Total
"894,523","0,589279995024798"
"894,766","0,570039520829169"
"895,01","0,573254271599025"
"895,253","0,588203677711254"
"895,497","0,586854655822994"
"895,74","0,576895671091213"
"895,984","0,572171479524041"
"896,227","0,565325215571985"
"896,47","0,569554437589585"
"896,713","0,570027301651832"
"896,957","0,585248285235642"
"897,2","0,592319561395205"
"897,443","0,593473742288291"
"897,686","0,598294535416254"
"897,929","0,59192858480391"
"898,172","0,570042823568166"
"898,415","0,550241561634974"
"898,658","0,549921063804354"
"898,901","0,555561111097222"
"899,144","0,559492688188738"
"899,387","0,575599939620462"
"899,63","0,582700490834752"
"899,873","0,580972833281016"
"900,116","0,57680508130879"
"900,359","0,570543462617685"
"900,601","0,573343730541413"
"900,844","0,574871120458555"
"901,087","0,575858971090856"
"901,329","0,57395039148394"
"901,572","0,591055148327885"
"901,815","0,608874609687492"
"902,057","0,612020060270847"
"902,3","0,597180955048839"
"902,542","0,580726098914728"
"902,785","0,569646644711762"
"903,027","0,563917696400113"
"903,269","0,573802157198732"
"903,512","0,584388698731671"
"903,754","0,58140302486778"
"903,996","0,576934524062607"
"904,239","0,561325456446162"
"904,481","0,555489590687525"
"904,723","0,572697344445781"
"904,965","0,580702894011918"
"905,207","0,581765072281545"
"905,449","0,568178534311225"
"905,691","0,567014573060778"
"905,934","0,562901948305438"
"906,176","0,54494946682033"
"906,417","0,548805418590651"
"906,659","0,549518778956769"
"906,901","0,548282765662296"
